f_data1,f_data2,f_data3,f_data4,f_data5,f_data6,f_data7,f_data8,f_data9,f_data10,f_data11,f_data12,f_data13,f_data14,f_data15,f_data16,f_data17,f_data18,f_data19,f_data20,f_data21,f_data22,f_data23,f_data24,f_data25,f_data26,f_data27,f_data28,f_data29,f_data30,f_data31,f_data32,f_data33,f_data34,f_data35,f_data36,f_data37,f_data38,f_data39,f_data40,f_data41,f_data42,f_data43,f_data44,f_data45,f_data46,f_data47,f_data48,f_data49,f_data50,f_data51,f_data52,f_data53
-0.001062,3597.6,4542.8,9.3204,26.907,42.166,2856.9,75.537,120.38,0.23733,76.641,49.409,2780.9,24.65,51.476,3280.7,22.301,65.095,301.91,320.12,95.362,74.678,28.009,8.4217,31.777,6.7421,18.59,1.5908,26.63,13.393,32.253,1.2125,18.412,2.1253,4.233,1.8519,0.029455,0.9031,0.092145,53.906,43.861,62.785,54.091,99.767,62.721,19.519,29.004,36.359,49.951,60.768,38.961,21.024,2
-0.00037171,3694.3,4516.6,9.4088,27.053,41.846,2856.7,75.379,120.4,0.24407,76.599,50.144,2780.4,26.628,49.142,3281.8,21.284,65.086,303.04,319.45,95.303,75.246,27.473,8.564,31.949,6.9526,19,1.5957,25.824,13.506,32.107,1.1885,18.472,2.1215,4.2126,1.9748,0.029455,0.9031,0.092145,53.906,43.861,63.116,53.796,99.821,61.546,19.579,30.066,38.525,44.548,61.405,39.252,23.447,2
-6.0134e-06,3686.2,4501.8,9.272,27.074,42.184,2857.9,76.345,120.41,0.24278,76.604,49.813,2781.6,24.409,49.825,3284.3,22.756,65.117,306,319,95.254,75.118,27.473,8.564,31.949,6.9526,19,1.5957,25.824,13.506,32.107,1.1885,18.472,2.1215,4.2126,1.9748,0.0090039,0.93159,0.094853,54.849,43.629,63.254,53.974,99.766,60.37,19.394,30.224,37.55,46.128,62.503,39.877,20.007,2
0.0010325,3654.8,4463.9,9.195,26.98,41.856,2859.2,76.524,120.38,0.25551,76.691,50.967,2783.7,26.513,49.328,3284.3,21.625,65.191,308.28,318.43,95.365,74.949,27.992,8.6928,32.159,6.929,18.841,1.5531,25.701,13.359,32.983,1.2355,18.526,2.108,4.1496,1.8808,0.0090039,0.93159,0.094853,54.849,43.629,61.982,53.416,99.659,62.667,19.875,31.141,40.944,44.978,63.302,38.946,22.736,2
0.00060756,3631.7,4444.3,9.381,26.995,42.301,2857.6,76.451,120.38,0.25632,76.516,50.517,2781.9,25.505,49.416,3283.8,23.021,65.289,313.76,318.22,95.477,74.743,27.992,8.6928,32.159,6.929,18.841,1.5531,25.701,13.359,32.983,1.2355,18.526,2.108,4.1496,1.8808,0.0090039,0.93159,0.094853,54.849,43.629,62.379,53.65,99.701,60.069,19.579,31.043,39.621,45.182,63.812,38.931,19.494,2
-0.00039125,3659.3,4460.5,9.2312,27.082,41.963,2860.6,75.923,120.41,0.23729,76.625,48.581,2784.5,24.265,50.219,3285.9,22.852,65.342,313.65,317.68,95.401,75.146,27.223,8.795,32.491,6.8673,18.846,1.5282,25.77,13.556,32.647,1.2341,18.541,2.0704,4.128,1.9775,0.0090039,0.93159,0.094853,54.849,43.629,62.056,53.824,99.053,61.336,19.678,28.87,33.924,47.041,64.819,39.6,19.901,2
0.0010119,3647.8,4492.4,9.3611,26.718,41.94,2860.8,76.224,120.37,0.23709,76.561,49.492,2784.2,23.802,48.831,3288.3,21.906,65.451,317.42,316.92,95.581,74.6,27.223,8.795,32.491,6.8673,18.846,1.5282,25.77,13.556,32.647,1.2341,18.541,2.0704,4.128,1.9775,0.0090039,0.93159,0.094853,54.849,43.629,62.254,53.442,98.915,59.312,18.994,28.894,36.606,43.828,65.475,38.619,22.233,2
0.0016893,3642.3,4484.5,9.1926,26.842,41.98,2857.8,76.033,120.36,0.25543,76.249,51.402,2779.9,24.347,49.23,3287.1,22.811,65.481,323.22,315.58,95.564,74.453,27.188,8.847,32.215,6.9312,19.292,1.5857,25.83,13.574,32.893,1.3262,18.631,2.0722,4.1219,1.8212,0.027995,0.97556,0.10339,53.657,42.587,62.875,53.511,99.526,61.39,18.731,31.38,42.224,44.752,66.826,38.926,20.172,2
0.0011137,3646.7,4466.1,9.193,27.215,41.929,2858.3,75.555,120.4,0.25513,76.251,51.618,2781,26.059,49.812,3288.2,22.055,65.526,326.72,315.28,95.575,74.355,27.188,8.847,32.215,6.9312,19.292,1.5857,25.83,13.574,32.893,1.3262,18.631,2.0722,4.1219,1.8212,0.027995,0.97556,0.10339,53.657,42.587,62.799,53.732,99.544,60.659,18.784,31.416,42.861,46.1,67.886,39.447,22.035,2
0.00025211,3666.8,4404.1,9.3956,27.114,42.243,2857.1,76.458,120.4,0.25777,76.21,49.312,2780.2,26.349,50.963,3288.4,23.681,65.592,330.18,314.32,95.802,74.879,26.656,8.6571,32.416,7.0286,19.274,1.5397,25.141,13.477,33.126,1.3311,18.809,2.1066,4.0383,1.9378,0.027995,0.97556,0.10339,53.657,42.587,61.876,53.331,99.755,57.42,18.678,31.203,36.076,48.762,68.946,38.938,18.2,2
0.0011223,3615.9,4400.5,9.2603,26.999,42.123,2861.2,76.319,120.4,0.257,76.528,50.683,2782.8,26.776,49.163,3293.4,22.829,65.721,334.74,313.42,95.552,74.964,26.656,8.6571,32.416,7.0286,19.274,1.5397,25.141,13.477,33.126,1.3311,18.809,2.1066,4.0383,1.9378,0.027995,0.97556,0.10339,53.657,42.587,62.752,53.375,99.636,60.538,18.492,31.297,40.109,44.596,69.902,39.326,20.236,2
-0.00097684,3600.3,4462.7,9.1595,26.951,41.973,2864.2,74.865,120.37,0.24122,76.757,50.1,2786.3,24.997,49.721,3296.1,21.473,65.938,339.29,313.32,95.877,74.875,26.517,8.7455,32.498,7.0464,19.213,1.5827,24.664,13.496,33.125,1.3497,19.165,2.0757,4.0425,1.8509,0.027995,0.97556,0.10339,53.657,42.587,62.074,52.588,99.763,61.182,18.402,30.169,38.395,45.888,70.845,38.849,23.477,2
-0.0015737,3621.2,4477.7,9.2116,26.86,42.102,2861.8,76.495,120.37,0.24233,76.515,50.231,2784.1,27.162,47.917,3296.2,22.333,66.162,342.23,312.03,95.561,74.353,26.517,8.7455,32.498,7.0464,19.213,1.5827,24.664,13.496,33.125,1.3497,19.165,2.0757,4.0425,1.8509,0.025748,0.97033,0.10293,53.522,43.935,61.715,52.409,99.821,60.532,18.074,30.034,38.781,41.714,73.261,38.487,21.517,2
-0.00022464,3590.5,4480.1,9.236,27.208,42.491,2863.3,75.868,120.4,0.24157,76.379,49.491,2784.1,24.206,49.038,3297.3,23.419,66.257,352.24,311.57,96.051,74.781,26.26,8.8783,32.253,7.0528,19.425,1.5603,24.351,13.429,32.712,1.4192,19.151,2.0743,4.1006,1.8669,0.025748,0.97033,0.10293,53.522,43.935,61.939,52.45,99.741,60.214,17.941,30.136,36.603,44.307,74.291,38.66,18.959,2
0.0018865,3604.6,4434.6,9.3464,27.169,41.911,2866.3,75.736,120.38,0.24028,76.581,51.367,2788.5,26.326,48.123,3300.2,22.717,66.445,356.6,311.81,95.646,74.805,26.26,8.8783,32.253,7.0528,19.425,1.5603,24.351,13.429,32.712,1.4192,19.151,2.0743,4.1006,1.8669,0.025748,0.97033,0.10293,53.522,43.935,61.696,52.994,99.534,57.806,18.326,30.294,42.122,42.191,75.815,38.176,20.647,2
0.0010974,3585.1,4411.6,9.1389,26.945,42.061,2867.9,76.544,120.4,0.23258,76.502,50.228,2789.5,22.583,47.558,3302.2,21.623,66.635,361.4,311.01,96.047,74.452,26.437,8.8248,32.427,6.8257,19.27,1.6042,24.624,13.539,33.148,1.4062,19.696,2.0581,4.0992,1.9168,0.025748,0.97033,0.10293,53.522,43.935,61.818,52.659,99.576,60.983,18.042,28.912,38.772,40.882,77.293,38.561,23.308,2
-0.00012814,3594.3,4387.8,9.2389,26.808,42.138,2867.6,75.757,120.36,0.23015,76.226,50.243,2787.9,26.486,47.688,3304.2,21.962,66.749,367.52,309.73,95.79,73.908,26.437,8.8248,32.427,6.8257,19.27,1.6042,24.624,13.539,33.148,1.4062,19.696,2.0581,4.0992,1.9168,0.025748,0.97033,0.10293,53.522,43.935,61.66,52.944,99.696,61.749,17.409,29.209,38.814,41.182,78.649,37.643,22.607,2
-0.00039189,3607.9,4386.8,9.2941,26.771,42.334,2868.9,74.861,120.4,0.24394,76.112,51.36,2789.4,24.337,51.08,3307.8,23.562,66.785,372.1,308.98,95.986,74.365,26.323,8.7334,32.565,6.8738,19.342,1.5799,23.589,13.504,33.673,1.5453,18.991,2.0954,4.122,1.8345,0.027272,1.0158,0.10848,54.201,42.589,63.364,53.241,99.68,60.248,17.162,29.982,42.103,49.034,80.257,39.503,18.842,2
-0.00046939,3638.2,4389.6,9.2642,26.946,42.197,2871.5,75.397,120.37,0.24272,76.266,52.409,2792.9,25.73,48.486,3310.2,22.277,66.916,376.65,308.61,95.764,74.611,26.323,8.7334,32.565,6.8738,19.342,1.5799,23.589,13.504,33.673,1.5453,18.991,2.0954,4.122,1.8345,0.027272,1.0158,0.10848,54.201,42.589,62.842,53.207,99.688,60.004,17.446,30.131,45.188,43.031,81.795,37.84,21.909,2
-0.0023394,3682.1,4407.1,9.2593,26.707,42.153,2872.7,74.899,120.46,0.23477,76.224,50.903,2792.3,24.235,48.858,3312.8,23.386,67.089,381.96,307.44,95.819,74.445,25.811,8.9666,32.183,6.8152,19.746,1.5611,24.086,13.574,33.723,1.4283,19.311,2.0634,4.0483,1.8782,0.027272,1.0158,0.10848,54.201,42.589,61.696,52.732,99.95,59.767,16.787,29.72,40.758,43.892,83.257,39.533,19.329,2
0.00014642,3627.9,4366.6,9.378,27.022,42.06,2871.6,76.453,120.38,0.23489,76.165,50.666,2792.2,24.387,50.322,3315.8,22.818,67.242,387.29,307.1,95.752,74.237,25.811,8.9666,32.183,6.8152,19.746,1.5611,24.086,13.574,33.723,1.4283,19.311,2.0634,4.0483,1.8782,0.027272,1.0158,0.10848,54.201,42.589,62.629,53.216,99.705,59.697,16.619,29.706,40.059,47.279,84.71,37.504,20.742,2
0.00099212,3604.1,4332.1,9.2006,26.621,42.045,2875.7,75.672,120.42,0.24221,76.23,50.476,2796.9,25.291,49.338,3317,21.923,67.365,393.19,306.98,95.851,74.778,26.442,8.7933,32.795,7.0404,19.483,1.6001,23.559,13.617,33.688,1.37,20.078,2.0536,4.03,1.8594,0.027272,1.0158,0.10848,54.201,42.589,63.588,52.507,99.576,59.57,16.715,30.252,39.5,45.002,86.113,38.777,22.865,2
0.00074865,3625,4330.8,9.1863,26.572,41.736,2876.8,74.797,120.4,0.24233,76.341,50.684,2797.2,25.209,49.141,3319.5,22.58,67.6,402.38,305.51,95.712,74.474,26.442,8.7933,32.795,7.0404,19.483,1.6001,23.559,13.617,33.688,1.37,20.078,2.0536,4.03,1.8594,0.029896,1.0189,0.11411,54.52,43.206,63.228,52.523,99.581,60.732,16.491,30.237,40.113,44.545,88.65,37.782,21.354,2
0.0010778,3605.9,4368.9,9.2151,26.929,42.338,2877.4,75.895,120.39,0.24941,76.257,50.192,2797.4,24.263,50.76,3321.4,23.04,67.825,406.13,305.64,95.92,74.138,25.661,8.9821,32.49,7.1168,19.989,1.5448,23.217,13.482,34.312,1.4394,19.942,2.0522,4.0413,1.9074,0.029896,1.0189,0.11411,54.52,43.206,61.539,52.572,99.683,61.084,16.461,30.181,38.665,48.293,90.851,38.625,20.329,2
0.00032803,3562.8,4376.9,9.145,26.916,42.039,2877.6,74.892,120.35,0.24225,76.024,52.038,2797.5,24.765,50.433,3322.2,22.528,67.993,415.47,304.8,95.985,73.85,25.661,8.9821,32.49,7.1168,19.989,1.5448,23.217,13.482,34.312,1.4394,19.942,2.0522,4.0413,1.9074,0.029896,1.0189,0.11411,54.52,43.206,62.28,52.477,99.677,60.296,16.319,31.054,44.097,47.537,92.548,37.071,21.63,2
0.00084626,3541.1,4338.6,9.2949,26.876,42.257,2881.4,75.127,120.41,0.22962,76.098,47.28,2801.8,26.365,49.623,3325.1,23.003,68.122,421.49,304.64,96.077,74.558,25.142,8.8668,32.738,6.9385,19.74,1.5657,23.043,13.477,34.04,1.4192,20.215,2.0164,4.0332,1.916,0.029896,1.0189,0.11411,54.52,43.206,61.797,51.533,99.646,58.836,16.344,28.6,30.094,45.661,94.536,38.211,20.488,2
-0.0014276,3581,4292.8,9.1502,26.74,42.403,2883.7,75.257,120.38,0.22915,76.072,49.478,2803.3,25.947,50.685,3329.8,22.667,68.354,426.32,304.29,96.011,74.066,25.142,8.8668,32.738,6.9385,19.74,1.5657,23.043,13.477,34.04,1.4192,20.215,2.0164,4.0332,1.916,0.029896,1.0189,0.11411,54.52,43.206,61.111,52.08,99.839,61.099,16.065,28.657,36.564,48.12,96.619,37.667,21.355,2
0.0014792,3608.9,4311.6,9.3186,26.93,41.843,2887.4,75.261,120.42,0.22557,75.991,49.951,2806.8,24.047,51.302,3332.7,21.897,68.537,434.85,304.08,96.16,74.055,25.12,8.7196,32.582,6.9978,20.347,1.5708,22.585,13.439,34.417,1.4911,19.901,2.0877,3.9446,1.788,0.019606,1.0409,0.096307,54.688,43.413,62.056,52.282,99.591,60.836,16.391,28.454,37.956,49.546,98.771,38.293,23.232,2
-0.0012157,3594.9,4373.6,9.2915,26.799,42.132,2890.2,75.9,120.39,0.22679,75.885,48.973,2809.3,25.706,50.745,3336.7,22.634,68.701,441.48,303.35,96.004,73.902,25.12,8.7196,32.582,6.9978,20.347,1.5708,22.585,13.439,34.417,1.4911,19.901,2.0877,3.9446,1.788,0.019606,1.0409,0.096307,54.688,43.413,62.298,51.539,99.856,59.759,16.179,28.305,35.079,48.257,99.955,37.597,21.546,2
-0.0020676,3554.9,4265.1,9.3831,27.254,42.139,2892.8,76.039,120.41,0.21927,75.798,49.931,2811.4,27.176,49.579,3340.6,22.339,68.795,440.81,303.21,95.987,74.036,25.238,8.8072,33.253,6.9194,20.074,1.5131,22.211,13.62,34.492,1.4739,20.376,2.0116,4.0337,1.823,0.019606,1.0409,0.096307,54.688,43.413,62.384,51.136,99.916,60.638,16.399,27.64,37.896,45.559,100.09,38.385,22.284,2
0.00020813,3591.6,4280,9.3148,26.952,42.101,2895.7,75.379,120.39,0.21792,75.759,50.969,2814.9,26.085,50.359,3344.6,22.276,68.805,441.85,302.9,96.014,74.217,25.238,8.8072,33.253,6.9194,20.074,1.5131,22.211,13.62,34.492,1.4739,20.376,2.0116,4.0337,1.823,0.019606,1.0409,0.096307,54.688,43.413,61.753,50.958,99.692,61.134,15.913,27.805,40.952,47.365,99.85,37.617,22.46,2
-0.00213,3626.4,4282.1,9.2636,26.92,41.995,2901.3,75.451,120.39,0.23691,75.957,50.519,2820.5,25.083,50.314,3348.4,21.904,68.859,440.21,303.34,95.897,74.267,25.067,8.7508,33.484,6.9748,20.267,1.498,22.653,13.574,34.484,1.4742,19.604,2.0789,3.8073,1.7912,0.019606,1.0409,0.096307,54.688,43.413,61.771,51.361,99.919,59.167,16.282,29.907,39.627,47.262,100.05,37.612,23.357,2
0.00070711,3596.2,4292.9,9.4007,26.866,42.407,2903,74.59,120.41,0.23793,75.794,49.926,2822.6,25.577,50.457,3350.4,22.598,68.879,438.76,302.9,96.008,73.958,25.067,8.7508,33.484,6.9748,20.267,1.498,22.653,13.574,34.484,1.4742,19.604,2.0789,3.8073,1.7912,0.012177,1.0369,0.11315,54.247,43.433,62.29,51.231,99.64,61.557,16.317,29.783,37.881,47.591,100.1,38.527,21.77,2
-0.001698,3601.5,4302.3,9.2993,27.118,42.221,2903.4,74.857,120.39,0.23182,75.591,50.932,2822.8,26.482,50.344,3352.5,22.566,68.856,441.38,302.4,95.944,73.705,24.578,8.7854,33.386,6.8755,20.191,1.5588,22.344,13.619,34.875,1.4205,20.189,2.0367,3.987,1.7329,0.012177,1.0369,0.11315,54.247,43.433,61.652,50.411,99.877,63.304,16.202,28.973,40.842,47.331,99.84,37.763,21.912,2
-0.00067859,3595.4,4269,9.3259,26.742,42.068,2906.6,75.005,120.4,0.22943,75.461,51.014,2826.3,23.517,49.623,3354.6,22.944,68.761,443.24,303.07,96.099,73.85,24.578,8.7854,33.386,6.8755,20.191,1.5588,22.344,13.619,34.875,1.4205,20.189,2.0367,3.987,1.7329,0.012177,1.0369,0.11315,54.247,43.433,61.756,50.81,99.777,62.9,16.075,29.265,41.085,45.662,99.889,38.543,21.058,2
-0.0017008,3617.1,4235.8,9.3452,26.72,42.326,2908.7,74.931,120.38,0.23556,75.305,50.786,2827.6,25.88,50.185,3358.8,23.1,68.677,443.68,302.13,95.909,73.721,24.969,8.7455,33.065,6.8726,20.498,1.5333,22.35,13.633,35.096,1.6228,19.857,2.0295,3.9458,1.7233,0.012177,1.0369,0.11315,54.247,43.433,62.213,51.148,99.837,59.146,15.949,29.367,40.414,46.963,99.987,37.348,20.752,2
-0.00015042,3619.5,4275.4,9.3998,26.722,41.883,2912.3,74.537,120.42,0.23738,75.193,49.136,2831.5,25.214,49.868,3360.8,22.01,68.58,445.02,302.65,96.057,73.44,24.969,8.7455,33.065,6.8726,20.498,1.5333,22.35,13.633,35.096,1.6228,19.857,2.0295,3.9458,1.7233,0.012177,1.0369,0.11315,54.247,43.433,62.172,50.674,99.685,59.071,16.269,29.145,35.557,46.228,99.999,38.447,23.421,2
0.001212,3643.1,4185.4,9.4433,26.661,41.885,2916.1,74.164,120.38,0.23512,75.175,52.114,2834.9,27.91,49.592,3363.9,21.373,68.513,444.03,302.44,95.983,73.857,24.719,8.9457,33.346,6.942,20.338,1.5093,21.875,13.772,35.432,1.7389,19.9,2.0277,3.8434,1.703,0.0072777,1.0351,0.11616,54.738,43.383,61.799,50.735,99.587,61.013,16.404,29.52,44.32,45.589,100,37.044,24.945,2
-0.00011538,3591.5,4198.6,9.4072,26.912,42.225,2917.9,74.807,120.43,0.23561,74.927,50.758,2836.1,27.122,50.832,3368.2,22.233,68.41,444.7,301.96,95.912,73.744,24.719,8.9457,33.346,6.942,20.338,1.5093,21.875,13.772,35.432,1.7389,19.9,2.0277,3.8434,1.703,0.0072777,1.0351,0.11616,54.738,43.383,62.686,50.577,99.699,61.236,16.157,29.46,40.33,48.46,100.15,38.542,22.974,2
-0.0015843,3606.3,4217.3,9.466,26.985,41.93,2923.4,73.138,120.39,0.25273,75.018,50.753,2842.4,27.245,50.298,3371.1,22.803,68.385,447.3,303.02,95.998,73.596,24.352,8.7079,33.586,7.0705,19.845,1.5982,22.134,13.68,35.482,1.554,19.829,2.0395,3.7277,1.7192,0.0072777,1.0351,0.11616,54.738,43.383,61.799,50.469,99.86,61.787,16.686,30.919,40.316,47.224,100.01,37.657,21.675,2
-0.00064753,3552.9,4208.8,9.4293,26.921,42.263,2925.8,73.877,120.4,0.25132,74.798,52.703,2844.9,24.849,48.803,3374.6,22.499,68.325,446.43,302.98,95.897,73.517,24.352,8.7079,33.586,7.0705,19.845,1.5982,22.134,13.68,35.482,1.554,19.829,2.0395,3.7277,1.7192,0.0072777,1.0351,0.11616,54.738,43.383,62.718,50.572,99.767,60.856,16.355,31.091,46.055,43.764,100.17,38.099,22.457,2
-0.00031696,3559.8,4256.9,9.5359,26.781,42.468,2930.8,74.174,120.39,0.23891,74.759,50.615,2849.9,25.5,49.032,3380.2,23.219,68.215,450.73,302.96,96.041,73.725,24.718,8.9514,33.896,7.0706,19.668,1.5464,21.927,13.582,35.307,1.4476,19.83,2.032,3.8002,1.6948,0.0072777,1.0351,0.11616,54.738,43.383,61.356,50.984,99.818,59.343,16.337,29.982,39.911,44.294,99.928,37.749,20.782,2
-0.00011262,3602.1,4257.3,9.4719,26.976,42.127,2936.5,74.325,120.41,0.23811,74.713,49.211,2855.1,26.029,50.462,3387.3,23.57,68.155,452.29,303.02,95.937,73.867,24.718,8.9514,33.896,7.0706,19.668,1.5464,21.927,13.582,35.307,1.4476,19.83,2.032,3.8002,1.6948,0.0067945,1.0382,0.093478,54.525,43.306,60.627,50.98,99.718,63.524,16.285,30.08,35.779,47.604,99.829,38.483,19.973,2
-0.0015232,3531.3,4266.7,9.6176,27.279,42.149,2944.3,73.842,120.4,0.22632,74.747,50.293,2863.3,26.875,49.959,3393.2,22.716,68.162,449.54,303.39,96.154,73.587,24.932,8.7539,34.107,6.8939,20.252,1.495,21.873,13.693,36.071,1.4636,19.836,2.0549,3.6934,1.7274,0.0067945,1.0382,0.093478,54.525,43.306,61.668,51.135,99.925,62.896,16.879,28.606,38.963,46.439,100.15,37.754,22.041,2
-0.00028591,3541.6,4236.8,9.6132,26.68,42.666,2948.9,73.408,120.42,0.22845,74.422,54.255,2867.5,25.328,51.76,3398,23.606,68.078,450.86,303.8,95.839,73.372,24.932,8.7539,34.107,6.8939,20.252,1.495,21.873,13.693,36.071,1.4636,19.836,2.0549,3.6934,1.7274,0.0067945,1.0382,0.093478,54.525,43.306,61.489,51.494,99.683,62.675,16.825,28.346,50.623,50.608,100.08,37.907,20.001,2
0.00076757,3608.4,4149.1,9.4986,26.437,42.424,2955.5,75.016,120.43,0.23946,74.391,50.626,2874.9,25.174,49.653,3404.8,22.498,68.01,453.12,304.23,96.077,73.577,24.388,8.7647,34.29,6.9707,20.327,1.5149,21.538,13.495,36.238,1.3052,19.598,2.0447,3.6989,1.6515,0.0067945,1.0382,0.093478,54.525,43.306,61.796,50.912,99.712,64.172,16.564,29.703,39.941,45.731,99.968,38.594,22.644,2
-0.00065713,3579.6,4204.1,9.5146,27.113,42.193,2958.4,74.294,120.42,0.23936,74.198,51.137,2877.9,25.435,50.625,3409,22.801,67.93,454.28,304.66,95.698,73.596,24.388,8.7647,34.29,6.9707,20.327,1.5149,21.538,13.495,36.238,1.3052,19.598,2.0447,3.6989,1.6515,0.0067945,1.0382,0.093478,54.525,43.306,62.291,50.253,99.803,62.482,17.232,29.715,41.445,47.981,99.926,38.736,21.967,2
-0.0015881,3609.2,4187.8,9.5927,26.948,42.267,2965.6,74.404,120.43,0.21661,74.189,51.218,2886.2,25.627,49.505,3412.9,22.898,67.893,454.92,306.1,95.956,73.473,24.486,8.9154,34.507,6.951,19.472,1.4835,21.877,13.495,36.824,1.4936,19.446,2.0462,3.6462,1.6233,0.019285,1.0618,0.10582,55.024,42.48,61.059,50.009,99.93,63.038,17.826,26.865,41.685,45.388,100.04,39.301,21.771,2
-0.0021731,3526.6,4188,9.5766,26.946,42.217,2970.1,73.72,120.36,0.21921,73.931,48.978,2888.9,27.701,48.486,3417.9,22.902,67.847,455.71,305.35,95.764,73.419,24.486,8.9154,34.507,6.951,19.472,1.4835,21.877,13.495,36.824,1.4936,19.446,2.0462,3.6462,1.6233,0.019285,1.0618,0.10582,55.024,42.48,62.482,50.006,99.964,62.902,17.396,26.549,35.092,43.031,99.949,37.292,21.807,2
0.00017819,3572.4,4231.6,9.5633,26.758,42.64,2976.1,73.555,120.46,0.21779,73.76,49.178,2896.2,25.485,48.137,3424.2,22.618,67.74,458.03,306.76,95.885,73.201,24.332,8.6717,34.51,6.9078,19.573,1.5073,21.383,13.53,36.503,1.3254,19.301,2.0349,3.681,1.6164,0.019285,1.0618,0.10582,55.024,42.48,61.792,51.394,99.629,63.167,17.655,26.233,35.681,42.223,99.965,40.768,22.54,2
-0.0013593,3555.3,4250.2,9.5723,26.932,42.424,2980.7,73.352,120.37,0.21579,73.431,49.878,2899.8,26.908,48.963,3428.2,22.864,67.61,460.19,306.54,95.764,73.192,24.332,8.6717,34.51,6.9078,19.573,1.5073,21.383,13.53,36.503,1.3254,19.301,2.0349,3.681,1.6164,0.019285,1.0618,0.10582,55.024,42.48,62.086,51.171,99.78,62.83,17.785,26.477,37.741,44.135,99.94,37.444,22.016,2
-0.00050458,3588.7,4252.5,9.5853,27.182,42.497,2987.8,74.106,120.44,0.21939,73.267,50.598,2907.7,25.073,49.441,3433.8,23.162,67.479,459.61,307.35,95.91,73.142,24.555,8.7544,35.07,6.7901,19.63,1.5267,21.858,13.435,37.366,1.1246,18.893,1.9927,3.5966,1.5701,0.019285,1.0618,0.10582,55.024,42.48,61.846,50.769,99.826,64.707,18.312,26.527,39.86,45.24,99.997,39.773,21.368,2
-0.0011865,3615,4226.8,9.7633,26.679,42.422,2993.5,72.643,120.38,0.21961,73.154,51.194,2913.6,25.124,51.205,3439.5,22.611,67.375,461.21,307.65,95.686,73.17,24.555,8.7544,35.07,6.7901,19.63,1.5267,21.858,13.435,37.366,1.1246,18.893,1.9927,3.5966,1.5701,0.0090217,1.0603,0.10415,54.189,42.845,61.394,51.076,99.881,61.451,18.305,26.499,41.612,49.322,100.05,38.407,22.726,2
0.0003304,3610.9,4205.8,9.6385,27.241,42.274,2999.8,73.775,120.43,0.2048,73.011,49.587,2920.4,27.149,47.793,3445.1,22.361,67.313,460.22,308.41,95.689,73.115,24.354,8.4923,35.217,6.7806,19.305,1.5006,21.472,13.523,37.685,1.3704,19.102,1.9893,3.6116,1.6067,0.0090217,1.0603,0.10415,54.189,42.845,62.527,51.051,99.765,63.895,18.702,25.255,36.886,41.427,100.27,39.685,23.367,2
0,3626.6,4257.7,9.7034,26.805,42.371,3000,73.767,120.43,0.20513,73.004,50.29,2920.4,24.709,49.768,3445.9,22.368,67.305,462.94,308.35,95.67,73.081,24.354,8.4923,35.217,6.7806,19.305,1.5006,21.472,13.523,37.685,1.3704,19.102,1.9893,3.6116,1.6067,0.0090217,1.0603,0.10415,54.189,42.845,62.258,50.429,99.797,63.236,16.039,25.215,38.954,45.997,100.07,39.69,23.449,2
0,3626.6,4257.7,9.7034,26.805,42.371,3000,73.767,120.43,0.20513,73.004,50.29,2920.4,24.709,49.768,3445.9,22.368,67.305,462.94,308.35,95.67,73.081,24.495,8.6531,35.147,6.8493,19.132,1.4792,21.58,13.652,38.086,1.3026,19.218,1.9767,3.4604,1.6196,0.0090217,1.0603,0.10415,54.189,42.845,62.432,51.109,100,63.391,13.313,27.047,38.954,45.997,100.07,40.039,23.545,2
0,3626.6,4257.7,9.7034,26.805,42.371,3000,73.767,120.43,0.20513,73.004,50.29,2920.4,24.709,49.768,3445.9,22.368,67.305,462.94,308.35,95.67,73.081,24.495,8.6531,35.147,6.8493,19.132,1.4792,21.58,13.652,38.086,1.3026,19.218,1.9767,3.4604,1.6196,0.0090217,1.0603,0.10415,54.189,42.845,62.432,51.109,100,63.547,10.586,27.047,38.954,45.997,100.07,40.411,23.64,2
0,3626.6,4257.7,9.7034,26.805,42.371,3000,73.767,120.43,0.20513,73.004,50.29,2920.4,24.709,49.768,3445.9,22.368,67.305,462.94,308.35,95.67,73.081,24.698,8.6738,35.311,6.6759,18.948,1.5167,21.596,13.508,38.207,1.3548,18.423,1.9847,3.5334,1.5128,0.018532,1.0482,0.08288,54.367,42.313,61.893,51.46,100,63.702,7.8603,30.153,38.954,45.997,100.07,40.806,23.735,2
0,3626.6,4257.7,9.7034,26.805,42.371,3000,73.767,120.43,0.20513,73.004,50.29,2920.4,24.709,49.768,3445.9,22.368,67.305,462.94,308.35,95.67,73.081,24.698,8.6738,35.311,6.6759,18.948,1.5167,21.596,13.508,38.207,1.3548,18.423,1.9847,3.5334,1.5128,0.018532,1.0482,0.08288,54.367,42.313,61.893,51.46,100,63.858,5.1342,30.153,38.954,45.997,100.07,41.224,23.831,2
0,3626.6,4257.7,9.7034,26.805,42.371,3000,73.767,120.43,0.20513,73.004,50.29,2920.4,24.709,49.768,3445.9,22.368,67.305,462.94,308.35,95.67,73.081,24.71,8.5787,35.641,6.6109,19.031,1.484,21.988,13.539,37.959,1.2494,18.458,1.9553,3.4308,1.5969,0.018532,1.0482,0.08288,54.367,42.313,63.527,51.868,100,64.014,2.4081,25.943,38.954,45.997,100.07,41.665,23.926,2
