f_data1,f_data2,f_data3,f_data4,f_data5,f_data6,f_data7,f_data8,f_data9,f_data10,f_data11,f_data12,f_data13,f_data14,f_data15,f_data16,f_data17,f_data18,f_data19,f_data20,f_data21,f_data22,f_data23,f_data24,f_data25,f_data26,f_data27,f_data28,f_data29,f_data30,f_data31,f_data32,f_data33,f_data34,f_data35,f_data36,f_data37,f_data38,f_data39,f_data40,f_data41,f_data42,f_data43,f_data44,f_data45,f_data46,f_data47,f_data48,f_data49,f_data50,f_data51,f_data52,f_data53
0.2551,3633.4,4538.2,9.2036,26.947,42.361,2698.1,75.925,120.32,0.32708,79.983,49.725,2626.6,25.033,49.153,3095.3,21.487,65.012,213.41,340.58,94.566,77.02,31.821,9.0014,26.282,6.881,19.01,1.6636,33.22,13.914,24.254,1.1615,18.486,2.301,4.709,2.3626,0.02135,0.86722,0.10297,53.226,44.61,62.223,53.753,24.793,61.528,22.013,39.351,37.292,44.573,42.607,33.941,21.627,11
0.28516,3695,4502.7,9.2785,26.742,42.455,2698.4,75.489,120.45,0.34562,79.846,50.008,2626.2,25.014,48.502,3095.4,23.422,64.959,211.66,340.66,94.851,77.166,32.248,8.9027,26.31,7.1485,18.935,1.6412,33.107,13.781,24.097,1.1938,18.832,2.2243,4.7982,2.2622,0.02135,0.86722,0.10297,53.226,44.61,62.646,53.603,27.902,61.542,21.885,41.254,38.124,43.067,42.769,38.523,17.055,11
0.28734,3639.8,4480.8,9.3485,26.764,42.643,2699.6,74.911,120.45,0.34327,80.23,52.31,2628.5,25.694,51.506,3097,23.741,64.967,209.47,340.35,94.749,77.464,32.248,8.9027,26.31,7.1485,18.935,1.6412,33.107,13.781,24.097,1.1938,18.832,2.2243,4.7982,2.2622,0.02135,0.86722,0.10297,53.226,44.61,63.596,53.865,27.688,60.038,21.824,41.541,44.898,50.019,42.967,37.923,16.268,11
0.24362,3563.2,4468.9,9.4213,26.901,42.364,2701.3,75.138,120.56,0.33757,80.433,49.826,2629.6,24.951,48.809,3098.1,22.842,65.061,209.69,340.21,94.799,77.657,32.238,8.9547,26.385,6.9188,18.704,1.6356,32.614,13.738,23.861,1.1678,18.583,2.2423,4.8128,2.2955,0.02135,0.86722,0.10297,53.226,44.61,62.443,54.16,24.18,61.82,22.08,38.711,37.589,43.777,42.944,41.622,18.372,11
0.24478,3602.9,4489.6,9.3861,27.005,42.46,2702.3,74.026,120.43,0.332,80.58,49.989,2631.3,24.173,49.38,3098.5,23.374,65.174,212.09,340.49,94.864,77.593,32.238,8.9547,26.385,6.9188,18.704,1.6356,32.614,13.738,23.861,1.1678,18.583,2.2423,4.8128,2.2955,0.020441,0.85384,0.1078,53.968,44.295,61.76,53.912,24.066,61.8,22.239,39.39,38.066,45.099,43.42,38.944,17.085,11
0.245,3676.4,4537.3,9.3063,27.218,42.077,2701.9,75.544,120.47,0.32365,80.396,50.052,2630.8,26.888,49.466,3100.8,23.826,65.239,213.42,340.62,94.721,77.671,32.305,9.0285,26.523,6.8847,18.598,1.6315,32.884,14.024,23.626,1.0632,18.832,2.2067,4.8665,2.2793,0.020441,0.85384,0.1078,53.968,44.295,62.367,53.9,24.128,62.317,22.091,39.17,38.253,45.297,43.595,39.743,16.006,11
0.24744,3641.2,4527.6,9.2417,26.999,42.552,2702.3,74.645,120.39,0.32549,80.282,49.741,2630.5,26.421,51.104,3101,21.946,65.265,214.39,341.02,94.818,77.15,32.305,9.0285,26.523,6.8847,18.598,1.6315,32.884,14.024,23.626,1.0632,18.832,2.2067,4.8665,2.2793,0.020441,0.85384,0.1078,53.968,44.295,62.972,54.016,23.888,59.468,22.125,38.945,37.338,49.09,43.807,38.249,20.506,11
0.23837,3675.2,4531.9,9.4005,26.837,42.339,2701.6,74.794,120.36,0.35551,80.231,47.594,2630.2,22.91,51.717,3100.2,24.104,65.274,215.87,340.69,94.65,77.681,31.826,8.8595,26.329,6.6565,18.857,1.6593,33.059,13.953,23.737,1.363,18.968,2.243,4.9216,2.3678,0.020441,0.85384,0.1078,53.968,44.295,62.668,54.246,23.335,60.939,22.017,43.016,31.019,50.507,43.97,37.624,15.348,11
0.23692,3661.7,4499.3,9.3321,27.033,42.381,2702.2,74.74,120.37,0.35669,80.242,50.686,2630.1,26.416,50.575,3100.5,22.93,65.278,218.55,340.7,94.603,76.969,31.826,8.8595,26.329,6.6565,18.857,1.6593,33.059,13.953,23.737,1.363,18.968,2.243,4.9216,2.3678,0.020441,0.85384,0.1078,53.968,44.295,62.9,54.637,23.478,60.645,21.8,42.872,40.118,47.865,44.026,38.227,18.171,11
0.28688,3676.9,4537.6,9.3094,26.735,42.358,2701.2,75.18,120.37,0.35247,80.116,50.613,2630.4,24.193,49.549,3100.4,23.364,65.253,216.53,340.42,94.684,77.288,32.049,8.9761,26.172,6.8931,19.139,1.6775,32.899,13.99,24.056,1.2755,18.64,2.2873,4.9677,2.3442,0.024188,0.86479,0.085821,54.273,44.361,64.746,53.548,27.931,62.607,21.869,41.735,39.904,45.49,44.204,36.479,17.127,11
0.28373,3687.9,4506,9.2706,26.905,42.149,2702.6,75.273,120.36,0.35029,80.291,49.94,2631.2,25.935,49.048,3102.6,23.428,65.261,218.05,340.17,94.186,77.554,32.049,8.9761,26.172,6.8931,19.139,1.6775,32.899,13.99,24.056,1.2755,18.64,2.2873,4.9677,2.3442,0.024188,0.86479,0.085821,54.273,44.361,64.556,53.926,28.241,61.947,21.734,42,37.923,44.332,44.235,36.534,16.951,11
0.26467,3691.8,4501.1,9.3002,27.038,42.327,2701.5,75.327,120.4,0.35898,80.251,50.971,2629.6,24.483,49.603,3100.4,21.964,65.288,217.14,340.57,94.656,77.065,32.036,8.8495,26.114,6.9011,18.675,1.6933,32.723,13.847,24.178,1.2734,19.199,2.2714,4.825,2.3441,0.024188,0.86479,0.085821,54.273,44.361,62.514,53.258,26.378,61.897,21.771,42.167,40.956,45.616,44.479,38.06,20.453,11
0.26762,3655,4448.9,9.4828,27.166,42.467,2700.9,74.147,120.42,0.35448,80.273,48.462,2629.9,22.934,48.272,3099.2,22.077,65.314,216.69,340.55,94.607,77.758,32.036,8.8495,26.114,6.9011,18.675,1.6933,32.723,13.847,24.178,1.2734,19.199,2.2714,4.825,2.3441,0.024188,0.86479,0.085821,54.273,44.361,63.148,53.883,26.088,60.662,22.058,42.715,33.573,42.535,44.684,37.292,20.133,11
0.27139,3653.2,4517.1,9.3723,26.754,42.34,2699.8,74.938,120.51,0.33954,80.238,51.701,2627.7,26.078,50.691,3098.9,22.583,65.35,216.25,340.75,94.544,77.068,31.836,8.9287,26.308,7.0667,18.468,1.6696,33.001,13.941,23.746,1.1489,18.571,2.27,4.7957,2.3567,0.024188,0.86479,0.085821,54.273,44.361,63.095,54.184,26.272,62.697,21.552,40.836,43.106,48.133,44.885,40.298,18.98,11
0.27032,3650.9,4513.6,9.43,26.858,42.301,2698.7,75.303,120.5,0.3421,80.213,48.303,2626.7,24.799,49.45,3098.1,22.761,65.36,220.95,340.34,94.869,77.449,31.836,8.9287,26.308,7.0667,18.468,1.6696,33.001,13.941,23.746,1.1489,18.571,2.27,4.7957,2.3567,0.02023,0.86347,0.095698,53.165,42.819,63.133,54.225,26.377,60.811,21.76,40.523,33.107,45.262,44.95,41.544,18.541,11
0.29135,3611.3,4531,9.3275,26.773,42.417,2700.4,75.21,120.55,0.35423,80.364,48.954,2628.8,27.171,51.166,3098.8,22.09,65.415,219.7,340.83,94.649,77.341,32.128,8.7868,26.186,7.0041,18.472,1.6789,32.854,13.828,24.041,1.2275,18.662,2.2722,4.9116,2.2663,0.02023,0.86347,0.095698,53.165,42.819,62.266,54.558,28.624,61.453,21.824,41.664,35.023,49.233,45.361,44.635,20.137,11
0.29331,3636.9,4550.8,9.3544,26.819,42.396,2700.7,74.145,120.48,0.35134,80.321,52.383,2629.3,24.592,48.281,3099,23.158,65.485,221.16,340.83,94.939,77.588,32.128,8.7868,26.186,7.0041,18.472,1.6789,32.854,13.828,24.041,1.2275,18.662,2.2722,4.9116,2.2663,0.02023,0.86347,0.095698,53.165,42.819,61.826,54.321,28.431,61.823,22.062,42.017,45.113,42.557,45.529,43.518,17.585,11
0.26402,3592.6,4518.7,9.3317,26.451,42.278,2704.8,75.036,120.53,0.34207,80.541,51.776,2633.6,27.251,51.621,3100.9,22.099,65.52,222.32,341.28,94.73,77.625,32.403,8.9078,26.256,6.7533,18.984,1.641,32.516,13.906,24.001,1.1497,18.414,2.2769,4.8332,2.2797,0.02023,0.86347,0.095698,53.165,42.819,62.993,54.747,26.178,62.002,22.09,40.209,43.327,50.285,45.718,46.143,20.074,11
0.26835,3621.7,4573.9,9.2572,26.953,42.257,2705,74.325,120.49,0.33977,80.568,51.499,2633.4,23.472,51.387,3103.8,22.831,65.608,222.09,340.97,94.664,77.721,32.403,8.9078,26.256,6.7533,18.984,1.641,32.516,13.906,24.001,1.1497,18.414,2.2769,4.8332,2.2797,0.02023,0.86347,0.095698,53.165,42.819,62.492,54.086,25.752,60.936,22.009,40.49,42.511,49.743,46.027,45.475,18.318,11
0.23776,3691.4,4521.2,9.3892,26.663,42.238,2703.7,74.621,120.48,0.35108,80.453,49.773,2633.7,24.693,52.089,3102.5,21.835,65.668,227.8,341.62,94.648,77.566,32.043,8.7239,26.361,6.8093,18.778,1.6544,33.01,13.859,24.032,1.1739,18.455,2.274,4.8529,2.2576,0.0050287,0.8441,0.094796,53.376,44.339,63.496,53.469,23.371,59.972,21.822,41.285,37.431,51.368,45.825,46.908,20.685,11
0.23804,3742.7,4551.3,9.3898,26.982,42.528,2701.9,74.813,120.47,0.35168,80.335,49.709,2630.5,26.279,48.85,3101.5,22.242,65.676,224.69,341.27,94.56,77.532,32.043,8.7239,26.361,6.8093,18.778,1.6544,33.01,13.859,24.032,1.1739,18.455,2.274,4.8529,2.2576,0.0050287,0.8441,0.094796,53.376,44.339,62.613,53.109,23.344,62.075,21.875,41.212,37.243,43.871,46.398,48.263,19.716,11
0.27215,3673.3,4482.8,9.4067,26.535,42.592,2703.3,74.173,120.43,0.34585,80.37,50.451,2632.3,25.803,49.925,3100.1,23.094,65.68,227.76,341.63,94.517,77.587,32.606,8.779,26.39,6.779,18.923,1.642,33.198,13.631,23.956,1.2548,18.754,2.2085,4.8423,2.3038,0.0050287,0.8441,0.094796,53.376,44.339,63.41,54.416,26.765,61.861,21.995,40.752,39.426,46.361,46.42,48.344,17.681,11
0.27086,3672.8,4502.1,9.3757,26.968,42.37,2703.5,75.515,120.44,0.34539,80.415,50.626,2632.1,24.73,51.434,3101.2,23.007,65.712,226.21,341.43,94.51,77.427,32.606,8.779,26.39,6.779,18.923,1.642,33.198,13.631,23.956,1.2548,18.754,2.2085,4.8423,2.3038,0.0050287,0.8441,0.094796,53.376,44.339,63.419,54.185,26.892,61.304,22.124,40.808,39.944,49.852,46.852,48.527,17.893,11
0.2149,3653.3,4486.7,9.363,27.198,42.302,2700.3,74.819,120.37,0.3182,80.151,51.155,2628.4,25.332,49.066,3097.9,23.168,65.758,225.51,341.71,94.45,76.903,32.211,8.8306,26.436,6.9343,19.057,1.6375,32.999,13.694,23.745,1.4708,18.673,2.241,4.9094,2.2618,0.0050287,0.8441,0.094796,53.376,44.339,64.104,54,21.398,61.664,22.261,37.891,41.499,44.372,47.208,47.083,17.553,11
0.2153,3683.3,4498.8,9.5253,26.74,42.366,2699.7,75.181,120.33,0.31931,80.106,51.399,2627.9,23.934,51.302,3098.1,22.16,65.719,228.72,341.08,94.513,77.382,32.211,8.8306,26.436,6.9343,19.057,1.6375,32.999,13.694,23.745,1.4708,18.673,2.241,4.9094,2.2618,0.018308,0.85056,0.085285,52.853,43.51,63.587,53.855,21.359,60.414,21.656,37.756,42.218,49.547,46.756,46.089,19.921,11
0.25116,3648,4458.3,9.387,26.815,41.776,2701.5,75.691,120.31,0.32428,80.127,49.039,2630.7,24.168,48.844,3097.1,23.668,65.682,228.95,341.76,94.462,77.128,32.357,8.7086,26.376,6.9857,18.436,1.699,33.138,13.935,23.704,1.2357,18.847,2.234,4.91,2.3533,0.018308,0.85056,0.085285,52.853,43.51,62.857,53.976,24.893,61.152,22.513,38.618,35.272,43.859,46.831,44.441,16.36,11
0.25159,3652.9,4494.8,9.4186,27.16,42.903,2700.1,74.384,120.25,0.32436,79.865,50.658,2628.2,25.372,50.18,3097.7,23.801,65.642,228.92,341.95,94.579,77.065,32.357,8.7086,26.376,6.9857,18.436,1.699,33.138,13.935,23.704,1.2357,18.847,2.234,4.91,2.3533,0.018308,0.85056,0.085285,52.853,43.51,62.772,53.539,24.852,61.459,22.232,38.609,40.035,46.95,46.932,42.869,16.066,11
0.23642,3596.2,4532.5,9.2788,26.902,42.08,2702.7,75.08,120.27,0.34923,80.009,50.011,2631.5,24.57,50.389,3098.3,22.844,65.601,230.39,341.69,94.653,77.322,32.178,8.8938,26.562,7.055,19.175,1.6567,32.925,13.683,23.941,1.3727,18.549,2.2946,4.8201,2.2368,0.018308,0.85056,0.085285,52.853,43.51,63.224,54.618,23.377,62.476,22.387,42.002,38.133,47.434,46.901,42.176,18.32,11
0.23778,3608.4,4538.6,9.3782,26.828,42.177,2705,75.561,120.33,0.351,80.088,50.28,2633.5,24.05,47.903,3100,22.155,65.583,232.93,342.17,94.621,77.308,32.178,8.8938,26.562,7.055,19.175,1.6567,32.925,13.683,23.941,1.3727,18.549,2.2946,4.8201,2.2368,0.018308,0.85056,0.085285,52.853,43.51,63.014,54.545,23.243,62.841,22.441,41.785,38.924,41.68,46.773,43.367,19.955,11
0.25329,3612.5,4474.7,9.4546,26.813,42.4,2704.1,74.697,120.32,0.32291,79.971,51.018,2632.3,24.706,49.847,3100.9,24.127,65.599,231.02,341.82,94.769,77.052,32.596,8.9431,26.408,6.7024,18.629,1.6335,33.325,13.677,23.867,1.3185,18.628,2.295,4.8535,2.2421,0.019117,0.84277,0.086093,53.704,43.42,62.205,53.491,24.952,61.339,22.372,38.434,41.095,46.18,47.228,42.746,15.3,11
0.25122,3626,4441.3,9.2754,27.015,41.954,2707.5,73.798,120.37,0.32411,80.042,49.683,2636.7,25.341,49.654,3101.8,23.485,65.628,230.79,342.24,94.702,77.156,32.596,8.9431,26.408,6.7024,18.629,1.6335,33.325,13.677,23.867,1.3185,18.628,2.295,4.8535,2.2421,0.019117,0.84277,0.086093,53.704,43.42,61.973,53.89,25.155,61.965,22.79,38.288,37.167,45.734,47.428,43.587,16.817,11
0.21265,3693.8,4494.5,9.4572,26.845,42.27,2707.4,74.631,120.41,0.32376,79.998,48.896,2636.5,23.804,50.256,3103.3,23.367,65.629,232.34,342.3,94.542,77.321,32.209,8.9203,26.077,6.5968,18.749,1.6703,33.08,13.832,24.153,1.2631,18.675,2.2821,4.8468,2.2676,0.019117,0.84277,0.086093,53.704,43.42,63.902,54.571,20.59,59.834,22.319,37.957,34.85,47.127,47.467,43.963,17.092,11
0.21149,3686.1,4530.9,9.2292,26.993,42.494,2708.2,75.083,120.43,0.31995,80.089,50.388,2637.8,25.454,48.74,3103,23.485,65.656,230.37,342.63,94.539,77.134,32.209,8.9203,26.077,6.5968,18.749,1.6703,33.08,13.832,24.153,1.2631,18.675,2.2821,4.8468,2.2676,0.019117,0.84277,0.086093,53.704,43.42,64.034,54.136,20.703,60.657,22.804,38.421,39.243,43.618,47.819,44.713,16.824,11
0.24665,3731.2,4520.3,9.4501,26.847,42.499,2705.8,74.621,120.43,0.33882,80.067,49.862,2634.7,24.914,50.774,3103.1,22.666,65.691,231.61,341.99,94.309,77.219,32.619,8.7108,26.556,6.7487,18.669,1.6311,33.377,13.78,23.947,1.2585,18.661,2.2634,4.8738,2.3069,0.019117,0.84277,0.086093,53.704,43.42,64.404,53.983,24.171,60.385,22.197,40.167,37.693,48.325,47.883,45.087,18.76,11
0.24735,3756,4511.3,9.3888,27.052,42.613,2703.3,75.017,120.41,0.33906,80.015,50.853,2632.4,24.647,49.548,3102.4,22.409,65.711,233.23,341.42,94.344,77.402,32.619,8.7108,26.556,6.7487,18.669,1.6311,33.377,13.78,23.947,1.2585,18.661,2.2634,4.8738,2.3069,0.0032608,0.82776,0.10508,53.786,44.264,63.977,54.09,24.103,62.814,21.899,40.137,40.61,45.487,47.734,44.78,19.368,11
0.20462,3696.4,4519,9.3558,27.202,42.473,2701.4,74.899,120.32,0.32914,79.952,50.49,2629.8,24.836,51.417,3098.9,22.639,65.744,234.02,341.51,94.234,77.065,32.579,8.9052,26.065,6.9635,18.616,1.6934,33.217,13.749,23.989,1.3002,18.593,2.2785,4.8166,2.3714,0.0032608,0.82776,0.10508,53.786,44.264,63.867,54.207,20.052,59.887,22.213,39.935,39.541,49.813,47.759,41.972,18.847,11
0.2045,3704.7,4492.4,9.4375,26.853,42.383,2701.5,75.914,120.27,0.3326,80.08,47.513,2631.3,25.695,51.366,3098.4,23.177,65.731,232.47,341.47,94.457,77.546,32.579,8.9052,26.065,6.9635,18.616,1.6934,33.217,13.749,23.989,1.3002,18.593,2.2785,4.8166,2.3714,0.0032608,0.82776,0.10508,53.786,44.264,63.724,54.526,20.064,61.915,22.233,39.513,30.78,49.696,47.993,39.211,17.541,11
0.20257,3661.8,4503.8,9.2864,26.686,42.421,2703.3,75.287,120.3,0.33077,80.301,51.827,2632.4,24.319,48.826,3099.3,22.768,65.804,233.01,341.14,94.488,77.427,31.636,8.6166,26.104,7.0216,18.583,1.6663,32.881,13.865,24.029,1.0824,18.397,2.262,4.9333,2.3323,0.0032608,0.82776,0.10508,53.786,44.264,62.603,54.542,20.161,62.11,22.098,38.84,43.476,43.818,48.038,38.577,18.499,11
0.20566,3648.5,4563.6,9.2678,27.138,42.296,2702.1,75.008,120.3,0.33181,80.344,50.846,2631,24.372,48.824,3100.4,22.362,65.877,232.56,340.83,94.475,77.411,31.636,8.6166,26.104,7.0216,18.583,1.6663,32.881,13.865,24.029,1.0824,18.397,2.262,4.9333,2.3323,0.0032608,0.82776,0.10508,53.786,44.264,62.833,53.827,19.857,62.587,22.172,38.712,40.59,43.814,48.164,38.735,19.45,11
0.29541,3654.5,4517.6,9.323,26.972,42.37,2701.5,74.314,120.28,0.33714,79.986,49.515,2629.6,23.039,49.3,3099.9,22.765,65.834,231.19,339.79,94.689,77.117,32.395,9.1365,25.93,6.8737,18.965,1.6579,32.986,13.792,24.114,1.4495,18.749,2.2534,4.8916,2.3235,0.013616,0.84173,0.089721,54.158,43.797,62.115,54.486,29.138,59.365,21.933,41.135,36.674,44.914,47.993,36.602,18.531,11
0.29544,3604.4,4485.5,9.3623,27.082,42.268,2702.7,74.407,120.31,0.33952,79.858,51.01,2630.4,25.67,50.037,3100.8,22.186,65.752,232.48,340.66,94.505,76.904,32.395,9.1365,25.93,6.8737,18.965,1.6579,32.986,13.792,24.114,1.4495,18.749,2.2534,4.8916,2.3235,0.013616,0.84173,0.089721,54.158,43.797,62.976,54.87,29.135,61.913,22.329,40.844,41.071,46.62,47.808,36.493,19.949,11
0.22582,3675.9,4529.5,9.3525,27.152,42.187,2703.9,75.494,120.37,0.33278,79.901,49.521,2632.1,24.419,50.68,3099.8,23.491,65.684,230.94,341.32,94.902,76.966,32.128,8.8567,27.059,6.9089,18.663,1.6735,32.97,13.833,23.891,1.3999,18.905,2.3045,4.8692,2.3028,0.013616,0.84173,0.089721,54.158,43.797,62.983,53.406,21.895,61.1,22.391,39.727,36.69,48.107,47.877,38.013,16.858,11
0.22243,3692.7,4485.4,9.3262,26.957,42.641,2701.1,75.618,120.41,0.3327,79.874,49.935,2629.8,24.65,48.912,3100.6,23.718,65.659,230.42,340.59,94.575,77.063,32.128,8.8567,27.059,6.9089,18.663,1.6735,32.97,13.833,23.891,1.3999,18.905,2.3045,4.8692,2.3028,0.013616,0.84173,0.089721,54.158,43.797,62.694,53.934,22.227,60.732,21.893,39.737,37.909,44.016,47.855,38.53,16.33,11
0.25045,3658.6,4601.3,9.2985,26.959,42.157,2702.9,75.536,120.47,0.33853,80.118,49.558,2631.4,25.771,50.995,3100.6,22.797,65.661,229.71,340.29,94.87,77.592,32.067,8.9313,26.092,6.7887,18.49,1.6324,32.676,13.884,24.056,1.2907,19.112,2.2494,4.8548,2.1861,0.013616,0.84173,0.089721,54.158,43.797,62.962,53.282,24.411,62.753,22.054,40.109,36.8,48.837,47.849,39.433,18.477,11
0.25078,3651.5,4520.1,9.3237,26.502,42.244,2704.8,74.705,120.44,0.33869,80.376,51.331,2633.3,23.767,50.335,3103.4,22.948,65.742,231.94,340.19,94.453,77.502,32.067,8.9313,26.092,6.7887,18.49,1.6324,32.676,13.884,24.056,1.2907,19.112,2.2494,4.8548,2.1861,0.0020609,0.84975,0.090323,53.722,43.85,63.084,54.255,24.379,61.124,21.748,40.089,42.017,47.31,47.933,39.44,18.105,11
0.25395,3725.3,4552.8,9.3956,26.82,42.465,2702,74.628,120.47,0.34533,80.167,50.225,2630.7,24.897,49.124,3103.6,22.624,65.81,231.66,339.84,94.696,76.943,32.185,8.8168,26.213,6.9811,18.989,1.7022,32.686,13.809,23.785,1.2585,18.826,2.2729,4.7961,2.2374,0.0020609,0.84975,0.090323,53.722,43.85,62.901,54.32,25.399,60.012,21.383,40.686,38.762,44.506,48.035,40.318,18.92,11
0.25576,3701.6,4496.4,9.3924,26.992,42.549,2701.1,74.925,120.46,0.34196,80.097,50.05,2628.6,25.008,48.196,3100.7,23.187,65.775,234.1,339.98,94.499,77.224,32.185,8.8168,26.213,6.9811,18.989,1.7022,32.686,13.809,23.785,1.2585,18.826,2.2729,4.7961,2.2374,0.0020609,0.84975,0.090323,53.722,43.85,63.308,54.995,25.221,61.757,21.773,41.097,38.248,42.359,47.899,41.023,17.582,11
0.24278,3621.2,4504.4,9.3224,26.85,42.299,2701.8,75.725,120.47,0.33594,80.289,48.87,2630.1,26.304,49.814,3099.9,23.449,65.829,233.25,339.74,94.703,77.503,31.867,8.7684,26.225,6.8352,18.863,1.6462,32.929,13.752,23.894,1.2519,18.517,2.2967,4.8897,2.3104,0.0020609,0.84975,0.090323,53.722,43.85,63.001,53.682,24.394,60.977,21.676,39.851,34.774,46.103,48.055,41.822,16.931,11
0.24623,3646.8,4460.1,9.4324,27.055,42.333,2700.9,75.177,120.5,0.3356,80.329,51.075,2628.9,26.547,49.255,3100.3,21.709,65.875,229.99,339.84,94.75,77.452,31.867,8.7684,26.225,6.8352,18.863,1.6462,32.929,13.752,23.894,1.2519,18.517,2.2967,4.8897,2.3104,0.0020609,0.84975,0.090323,53.722,43.85,62.56,54.212,24.055,59.904,21.723,39.892,41.264,44.811,48.421,42.65,21.058,11
0.27962,3676.3,4511.8,9.2657,26.719,42.271,2703.1,74.99,120.5,0.3313,80.496,50.865,2631.1,25.824,52.723,3102,23.374,65.928,233.55,339.86,94.612,77.669,31.997,8.8926,26.417,6.9158,18.95,1.6638,33.186,13.847,24.015,1.2924,18.61,2.2578,4.85,2.1782,0.013465,0.8561,0.11331,53.717,44.394,63.308,53.877,27.154,62.501,21.725,38.848,40.647,52.835,48.4,43.691,17.08,11
0.27663,3686.1,4517.8,9.2776,26.759,42.351,2703,74.952,120.49,0.33312,80.546,50.792,2631.4,25.49,50.415,3102.3,21.492,65.995,235.09,340.68,94.479,77.635,31.997,8.8926,26.417,6.9158,18.95,1.6638,33.186,13.847,24.015,1.2924,18.61,2.2578,4.85,2.1782,0.013465,0.8561,0.11331,53.717,44.394,63.139,53.805,27.447,61.015,21.831,38.626,40.432,47.493,48.429,44.681,21.534,11
0.26823,3679.7,4481.7,9.4122,26.659,42.373,2701.1,75.401,120.47,0.3381,80.446,52.103,2630.5,25.206,49.866,3099.9,23.33,66.073,232.39,340.44,94.71,77.438,31.919,8.7944,26.399,6.6239,18.933,1.6709,33.04,13.72,23.658,1.2421,18.454,2.2605,4.8549,2.2513,0.013465,0.8561,0.11331,53.717,44.394,62.548,54.003,26.314,60.83,21.949,40.519,44.29,46.224,48.834,44.32,17.173,11
0.26791,3630.6,4482.2,9.2885,26.773,41.906,2701.6,75.695,120.44,0.34135,80.466,51.142,2629.8,23.69,49.563,3100.5,23.214,66.106,234.18,340.33,94.564,77.381,31.919,8.7944,26.399,6.6239,18.933,1.6709,33.04,13.72,23.658,1.2421,18.454,2.2605,4.8549,2.2513,0.013465,0.8561,0.11331,53.717,44.394,63.394,53.997,26.346,60.062,21.633,40.123,41.461,45.523,48.842,44.664,17.446,11
0.27894,3718.8,4517.5,9.3981,26.731,42.118,2700.4,75.389,120.4,0.32428,80.36,50.613,2628.6,25.993,51.379,3100.1,22.873,66.11,233.5,339.79,94.575,77.055,31.758,8.9809,26.245,6.9564,18.853,1.6384,32.957,13.909,23.537,1.3753,18.909,2.2797,4.8321,2.2615,0.013465,0.8561,0.11331,53.717,44.394,64.541,53.586,27.218,61.575,21.688,38.754,39.904,49.726,49.066,43.816,18.275,11
0.27929,3709.2,4457.6,9.4004,26.912,42.38,2699.3,75.708,120.43,0.32723,80.269,50.202,2628,24.293,49.25,3098.9,23.375,66.101,235.41,340.45,94.321,77.122,31.758,8.9809,26.245,6.9564,18.853,1.6384,32.957,13.909,23.537,1.3753,18.909,2.2797,4.8321,2.2615,0.022814,0.84399,0.088925,54.22,43.854,64.707,54.303,27.183,61.945,21.617,38.394,38.694,44.799,49.255,44.497,17.087,11
0.29642,3692.4,4520,9.3825,26.401,42.54,2697.3,74.113,120.39,0.34439,80.159,50.427,2625.4,25.028,51.882,3096.4,23.661,66.083,237.01,340.39,94.588,77.2,32.161,8.8741,26.356,6.6614,19.19,1.6755,32.922,13.891,23.926,1.2659,18.629,2.2596,4.9386,2.3065,0.022814,0.84399,0.088925,54.22,43.854,62.166,53.732,29.268,60.012,21.479,41.347,39.356,50.89,49.365,43.832,16.417,11
0.29546,3672.3,4547.9,9.3054,26.77,42.296,2698.1,74.2,120.4,0.34778,80.201,49.445,2626.7,24.401,50.577,3097,21.945,66.051,237.74,340.6,94.604,77.281,32.161,8.8741,26.356,6.6614,19.19,1.6755,32.922,13.891,23.926,1.2659,18.629,2.2596,4.9386,2.3065,0.022814,0.84399,0.088925,54.22,43.854,62.512,53.399,29.363,59.664,21.657,40.933,36.466,47.87,49.552,43.938,20.488,11
0.26267,3714.8,4476,9.5022,26.776,42.306,2698.4,75.427,120.38,0.3427,80.201,49.268,2626.7,25.149,49.535,3095.3,22.747,66.057,236.33,341.02,94.496,77.129,32.024,8.7372,25.791,7.1642,18.734,1.6699,32.913,13.928,24.158,1.2725,19.043,2.2496,4.8071,2.281,0.022814,0.84399,0.088925,54.22,43.854,64.438,53.393,25.404,60.926,21.878,41.174,35.945,45.459,49.929,43.833,18.595,11
0.25973,3714.1,4433.6,9.4587,26.594,42.379,2695,75.045,120.4,0.34118,80.091,50.164,2623.3,25.141,50.338,3094.9,22.431,66.086,240.39,340.03,94.488,77.242,32.024,8.7372,25.791,7.1642,18.734,1.6699,32.913,13.928,24.158,1.2725,19.043,2.2496,4.8071,2.281,0.022814,0.84399,0.088925,54.22,43.854,64.449,53.901,25.693,60.02,21.236,41.359,38.582,47.317,49.817,44.711,19.352,11
0.27339,3576.5,4455.8,9.3582,27.055,42.372,2693.1,76.152,120.36,0.3482,79.958,50.333,2620.3,25.209,50.226,3092.4,24.399,66.072,240.13,339.87,94.688,77.135,32.059,8.8518,26.657,6.8303,18.821,1.6518,32.997,13.847,24.049,1.18,18.387,2.2102,4.8157,2.2743,0.022756,0.84301,0.12972,54.165,43.245,62.378,54.722,27.152,61.33,21.517,41.621,39.08,47.058,49.807,44.023,14.708,11
